Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,NOx_AQI,AQI_Category
Truck,Petrol,2.581473631,17,13.559217,85.24013431,968.8511614,112.2035948,1.817185592,116.2710788,Unhealthy for Sensitive Groups
Car,Diesel,4.063878161,24,-1.673732311,74.43882652,1017.293112,421.6488524,1.147738045,103.6058549,Unhealthy for Sensitive Groups
Truck,Petrol,1.798483641,6,-6.520445278,87.93356091,1022.797142,348.1764373,1.620593161,112.5517625,Unhealthy for Sensitive Groups
Bus,Petrol,1.5593093,15,5.853384866,89.59306143,1013.091585,321.652413,1.574342776,111.6767552,Unhealthy for Sensitive Groups
Truck,Electric,5.677933526,5,17.24460718,83.258602,983.7268388,314.9479968,0.102043933,9.626786132,Good
Motorcycle,Electric,5.571765845,15,22.63394743,0.937820989,994.0470043,103.5257331,1.783158597,115.6273248,Unhealthy for Sensitive Groups
Truck,Electric,5.414838489,15,11.26356716,31.0933873,1020.955978,338.8740989,1.569390761,111.5830685,Unhealthy for Sensitive Groups
Car,Diesel,4.052253941,22,15.01388066,40.35169875,1015.985507,229.4510842,0.610621643,58.52274023,Moderate
Bus,Hybrid,5.002994698,23,17.15964872,67.79153003,1027.301353,78.46551411,0.535735749,300,Very Unhealthy
Motorcycle,Petrol,1.158992072,27,15.59554105,30.68609815,974.1137554,142.3652468,0.207971662,19.61996811,Good
Truck,Electric,2.540903018,0,-5.483572224,32.35581311,950.4488891,249.1600864,0.275746459,26.01381689,Good
Car,Hybrid,2.431256249,23,10.25005164,40.02030396,976.6442101,496.8401473,0.469684689,44.30987632,Good
Truck,Petrol,4.105355674,18,0.216571166,95.53336004,984.7891464,243.7997329,0.10660737,10.05729906,Good
Truck,Diesel,2.650980422,2,16.68679871,43.71578465,1046.051346,117.4002647,0.700078125,68.05180027,Moderate
Truck,Hybrid,1.572235265,5,27.90381261,14.06722231,971.7732273,455.7692996,1.852242909,116.9343253,Unhealthy for Sensitive Groups
Bus,Hybrid,3.901628792,3,18.97431497,0.635580668,1032.640435,65.85693035,1.154960437,103.7424948,Unhealthy for Sensitive Groups
Bus,Petrol,5.034796387,3,1.091092573,23.66126611,1012.251153,107.0270791,1.203143813,104.6540721,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.787042171,3,0.38784428,93.88108937,966.7536648,263.1761756,0.549932678,52.05804613,Moderate
Car,Petrol,1.487797319,9,-8.150093479,95.49925356,990.3504811,91.75040685,0.52772987,49.78583679,Good
Truck,Hybrid,1.822778626,8,11.31904411,52.90013559,1001.015866,307.2135557,0.797879867,78.46981192,Moderate
Truck,Electric,2.034913187,7,11.64307681,64.63633448,984.4150164,120.9951912,0.59812385,57.19145359,Moderate
Truck,Petrol,2.359467484,18,1.821817267,79.59180099,972.6150118,342.8858534,1.7309668,114.6399124,Unhealthy for Sensitive Groups
Car,Hybrid,4.142534367,16,28.21292338,5.588762521,975.285094,102.9489096,0.437194531,41.24476708,Good
Car,Electric,3.92491652,16,9.32433483,37.43072991,1008.520577,414.5469245,1.382242269,108.0424213,Unhealthy for Sensitive Groups
Truck,Diesel,4.41961528,0,23.4700699,64.22473025,1018.810605,380.2235079,1.030273577,101.3835542,Unhealthy for Sensitive Groups
Motorcycle,Diesel,2.68501032,19,22.00351661,89.82534294,996.8971259,466.4314222,1.386747631,108.1276579,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.08478779,13,20.23702282,72.68295611,1044.173584,80.78804924,1.68592357,113.7877432,Unhealthy for Sensitive Groups
Motorcycle,Diesel,1.861255838,21,35.40330802,35.00614658,1022.856643,299.8836376,0.748594981,73.21990015,Moderate
Bus,Diesel,3.239011887,19,-9.205494211,90.99823184,1039.175797,368.9841143,1.127386464,103.220825,Unhealthy for Sensitive Groups
Truck,Petrol,4.964881352,26,-6.598134458,66.46194483,997.5663546,456.199021,1.047904355,101.7171094,Unhealthy for Sensitive Groups
Car,Petrol,1.736824968,10,26.10703252,83.02352861,951.4882928,266.9242733,0.809166471,79.67208061,Moderate
Truck,Diesel,1.371288191,2,7.676295949,38.55075418,1009.207053,478.0920672,1.642697583,112.9699543,Unhealthy for Sensitive Groups
Truck,Diesel,5.395156632,23,39.32611977,0.215884075,1031.825938,105.1156847,0.119494979,11.27311123,Good
Motorcycle,Hybrid,2.583234246,29,0.820636127,16.6168594,1003.653506,244.9531497,0.689204162,66.89348682,Moderate
Car,Hybrid,4.35612465,7,-0.829048095,92.71774173,1006.790105,163.9274053,1.680990711,113.6944189,Unhealthy for Sensitive Groups
Truck,Diesel,0.931812742,21,19.41109123,3.312403375,1047.49709,119.9246649,1.757028921,115.1329796,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.38824382,24,3.971263944,59.60392599,986.6142184,179.0519277,1.417966094,108.7182775,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,2.44372682,27,7.024649253,40.91275068,1030.187282,349.1231358,0.747472496,73.1003311,Moderate
Car,Petrol,1.089852439,9,36.0512162,42.95786825,1000.507424,267.4411127,1.662416389,113.3430128,Unhealthy for Sensitive Groups
Car,Diesel,3.97102636,16,-8.687866568,40.08183491,996.3711004,131.6969562,0.259692811,24.49932179,Good
Truck,Diesel,2.052179844,28,16.562971,6.742582843,964.5577063,64.27388425,0.604249853,57.84400608,Moderate
Motorcycle,Electric,2.811397659,7,6.744971401,12.23304962,1024.839508,465.5748923,0.275741,26.01330189,Good
Car,Diesel,1.219020224,21,7.299598798,6.293934889,1032.329442,191.3612211,0.309606574,29.20816736,Good
Truck,Hybrid,1.565248906,0,2.390440494,5.390785914,993.0877445,107.4132966,1.226783424,105.101308,Unhealthy for Sensitive Groups
Car,Hybrid,2.349481625,19,-3.257495661,8.561060321,1026.353059,115.7664381,0.236982277,22.35681858,Good
Motorcycle,Petrol,1.266749403,20,-8.275916914,69.66171918,1008.112079,164.0416631,1.391683188,108.2210333,Unhealthy for Sensitive Groups
Car,Petrol,5.536296576,6,39.38477531,11.42052002,975.7554315,153.8654423,0.762783591,74.73129556,Moderate
Bus,Diesel,0.831444625,23,23.01830126,26.14930657,1042.371553,175.7975676,0.205837226,19.41860623,Good
Truck,Diesel,3.316073138,8,28.86026533,65.69491839,1019.677141,151.4794927,0.642653278,61.9348057,Moderate
Car,Hybrid,1.440886782,27,-6.749885035,11.22656627,1037.833462,243.7910171,0.8586669,84.94495239,Moderate
Bus,Petrol,2.399931265,11,-9.258129325,91.02562486,978.1464426,394.5216494,0.796460128,78.31857885,Moderate
Truck,Hybrid,5.615509711,21,20.01443437,47.7484178,1041.636319,62.23052508,1.069246675,102.120883,Unhealthy for Sensitive Groups
Car,Hybrid,1.640811677,25,26.19156946,96.30574903,986.4666861,135.7082246,1.055293943,101.8569124,Unhealthy for Sensitive Groups
Truck,Electric,5.822328063,8,9.743313311,19.25107386,950.9531886,370.3936992,0.783275277,76.91410559,Moderate
Truck,Electric,1.87013076,19,9.387755434,3.062438724,957.5028438,116.9961382,1.808520002,116.1071352,Unhealthy for Sensitive Groups
Bus,Hybrid,4.656143764,23,9.223976066,59.02814081,958.9338484,383.5982513,0.518029756,48.8707317,Good
Car,Petrol,3.642721777,2,-2.362207602,32.87383873,970.7143368,281.6643047,0.746543857,73.00141085,Moderate
Motorcycle,Electric,5.399289384,3,27.69567556,57.23905421,968.6521986,446.7267062,1.15196251,103.6857772,Unhealthy for Sensitive Groups
Bus,Petrol,3.680764929,9,0.759636617,47.36501707,955.7893994,54.57199101,0.56601156,53.77079661,Moderate
Motorcycle,Hybrid,3.57970794,3,6.220524799,45.71561671,1039.539243,402.9604455,0.385433162,36.36161906,Good
Car,Electric,1.816381602,21,23.56298688,85.11776343,1032.831008,307.4949041,0.112013209,10.56728387,Good
Truck,Hybrid,1.664392683,8,-9.99476446,19.1834004,1026.282323,260.9953735,1.896068938,117.7634664,Unhealthy for Sensitive Groups
Bus,Diesel,5.565743586,21,28.3128593,49.96349146,997.9133396,115.5738505,1.589996322,111.9729034,Unhealthy for Sensitive Groups
Truck,Petrol,2.504758634,0,34.95473741,41.60042616,992.5148154,155.3284497,1.788820003,115.7344325,Unhealthy for Sensitive Groups
Bus,Hybrid,2.734827726,4,-7.419131237,67.37694212,992.5364485,403.7134807,0.176428376,16.64418642,Good
Truck,Diesel,4.751083024,8,19.58119032,5.013266672,976.176741,117.0539886,0.239447582,22.58939453,Good
Car,Hybrid,2.561882109,4,10.42294849,52.9420442,1010.825761,287.306144,1.148770144,103.6253811,Unhealthy for Sensitive Groups
Car,Electric,5.750724723,5,-6.07683043,47.85406565,955.9079651,143.4333605,0.143987298,13.58370736,Good
Bus,Electric,4.637224399,18,24.11154937,97.35806114,1015.878391,270.1723212,0.615659102,59.05933913,Moderate
Bus,Petrol,3.906632061,7,20.61593113,75.58218158,1001.385746,164.6331659,1.94798833,118.7457252,Unhealthy for Sensitive Groups
Truck,Petrol,5.380654835,9,22.13301636,15.49786187,1031.652022,208.0002196,0.779167396,76.47652697,Moderate
Motorcycle,Diesel,1.057950723,10,30.67476825,50.92144389,1047.274194,411.0998923,1.960856826,118.9891832,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.136725999,12,4.34594878,78.37369222,1037.661014,66.70279783,0.325187185,30.67803632,Good
Motorcycle,Electric,3.218188938,19,23.85340357,52.45693655,1021.992414,465.9341261,0.831720427,82.07456722,Moderate
Bus,Electric,1.980288405,3,27.16588473,35.67007702,993.2783413,193.7218501,0.111037343,10.47522104,Good
Motorcycle,Petrol,4.668306974,10,-1.55925177,37.66553765,971.4524262,318.2188638,1.223882831,105.0464319,Unhealthy for Sensitive Groups
Car,Diesel,5.579881761,11,37.85334375,36.70039459,1016.487332,149.7894889,0.749332965,73.29851149,Moderate
Bus,Hybrid,3.003604624,4,6.999052234,1.995447579,970.1599109,211.4308148,1.057562116,101.8998238,Unhealthy for Sensitive Groups
Truck,Diesel,2.579089521,29,25.68541132,73.05961462,952.025895,256.8494019,1.609965723,112.3507029,Unhealthy for Sensitive Groups
Bus,Diesel,5.800063807,9,27.70100631,61.08837591,1007.323298,359.9359908,1.147253787,103.5966933,Unhealthy for Sensitive Groups
Bus,Hybrid,3.113232651,24,15.20154597,26.86775221,989.4130412,442.8905797,1.364017698,107.6976321,Unhealthy for Sensitive Groups
Motorcycle,Petrol,3.343051682,28,-3.564134693,63.00233733,1037.601867,439.7582454,0.997167263,99.69825193,Moderate
Bus,Diesel,2.628579336,23,3.783146621,30.87293811,1014.578006,201.6540505,1.52101538,110.6678585,Unhealthy for Sensitive Groups
Car,Diesel,5.52965206,6,1.712347616,24.33813503,1014.72501,89.92041491,1.244763939,105.4414799,Unhealthy for Sensitive Groups
Car,Electric,3.758568513,20,15.9321165,74.1152888,1028.789305,466.2583884,1.745105496,114.9074013,Unhealthy for Sensitive Groups
Car,Hybrid,4.763307853,8,3.06344355,80.91096098,983.5652001,63.81332997,1.536192425,110.9549918,Unhealthy for Sensitive Groups
Car,Hybrid,5.021394935,8,17.33852385,62.57086252,1045.817195,446.4790815,0.540881128,51.09385929,Moderate
Bus,Diesel,2.577615018,9,4.410337719,78.4146627,972.1321491,61.62015878,1.096513066,102.6367337,Unhealthy for Sensitive Groups
Truck,Petrol,3.055210523,9,-9.951043316,36.57001141,1037.16799,489.4792784,1.762407435,115.2347353,Unhealthy for Sensitive Groups
Bus,Hybrid,5.212053227,1,8.162836689,7.180379135,1041.0841,55.01628836,1.731909355,114.6577446,Unhealthy for Sensitive Groups
Bus,Hybrid,2.688927829,3,20.34254266,60.48856082,953.9040377,57.64964443,1.006558302,300,Very Unhealthy
Bus,Electric,4.928462694,7,28.68483883,25.59762491,1013.18221,278.9200872,0.696180401,67.63660793,Moderate
Truck,Hybrid,5.693160077,28,-8.581776951,77.74793464,1024.942084,350.0464289,0.500195811,47.18828406,Good
Truck,Petrol,4.04069394,13,2.915650034,35.81075551,1045.38304,208.7515562,0.469262229,44.2700216,Good
Car,Electric,4.656461895,16,39.273106,67.06730389,975.1378899,322.6535618,0.373295018,35.21651113,Good
Motorcycle,Petrol,4.986506023,12,3.090769427,55.28661171,1006.185018,430.6356804,1.999295398,119.7163994,Unhealthy for Sensitive Groups
Truck,Electric,5.194206174,20,28.85988283,81.74847881,1027.311747,408.0129434,1.358929636,107.6013715,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,2.854277357,23,15.46868092,83.23054217,964.8355519,447.8354574,0.697695433,67.79799178,Moderate
Motorcycle,Petrol,1.066569988,17,-3.891300797,6.829773698,1035.298213,121.6231104,0.65719386,63.48369378,Moderate
Bus,Hybrid,2.88975661,17,22.17000645,29.51156577,990.3638031,151.0864303,0.680377175,65.95322082,Moderate
Car,Petrol,4.303532395,12,38.31704261,87.08791376,1013.975085,314.4709885,1.757692921,115.1455417,Unhealthy for Sensitive Groups
Car,Diesel,3.141822006,7,34.34145164,40.39896297,954.2038099,375.6512268,1.075062883,102.2309194,Unhealthy for Sensitive Groups
Truck,Hybrid,4.694608384,25,24.51463939,51.48693434,972.2936139,98.31329899,0.615831605,59.07771445,Moderate
Car,Petrol,2.656308633,11,15.60741335,18.3343787,997.8184992,129.0347463,1.616981207,112.4834282,Unhealthy for Sensitive Groups
Bus,Electric,4.100669534,24,5.966650277,55.26862677,978.9209543,465.3189113,1.525432149,110.751419,Unhealthy for Sensitive Groups
Car,Petrol,1.769382985,22,7.848331328,26.4614932,1045.784325,61.62722431,0.98844315,98.76894424,Moderate
Motorcycle,Electric,4.696721071,23,7.310337044,82.9233578,1029.49325,230.8068995,1.408632839,108.5417024,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.637619038,20,36.10409904,20.02447146,1036.487992,144.8851168,1.50247697,110.3171319,Unhealthy for Sensitive Groups
Truck,Hybrid,1.86113482,0,0.565622951,35.98552069,996.6317906,398.4450609,0.194105191,18.31181047,Good
Car,Petrol,2.317938102,19,8.901492084,9.507398241,997.3642068,438.6135372,1.763502877,115.2554598,Unhealthy for Sensitive Groups
Motorcycle,Electric,4.692765285,17,11.59816178,58.79820832,1030.518901,161.1456345,0.645274904,62.21406586,Moderate
Motorcycle,Hybrid,3.309526425,2,10.44504977,94.19720644,988.7532741,315.4473541,1.964096959,119.050483,Unhealthy for Sensitive Groups
Bus,Petrol,1.92336349,11,-9.790087608,17.31559139,998.0849303,429.4441802,1.825595313,116.4301816,Unhealthy for Sensitive Groups
Bus,Hybrid,5.82981019,18,3.548678846,1.97371695,1002.858973,319.3275467,0.136663273,12.8927616,Good
Car,Petrol,4.518650103,24,14.92842763,42.24631344,1010.715768,320.3164959,1.279768947,106.1037368,Unhealthy for Sensitive Groups
Car,Diesel,5.777101129,12,28.02466576,74.84151607,1014.997049,235.7887457,1.933720332,118.4757901,Unhealthy for Sensitive Groups
Bus,Electric,3.020946236,9,18.47369927,97.51006431,1018.075174,343.8603105,1.173444827,104.0921994,Unhealthy for Sensitive Groups
Bus,Petrol,3.270521772,14,9.243100229,5.127906756,994.4009261,482.1504818,1.269700143,105.9132459,Unhealthy for Sensitive Groups
Truck,Electric,5.469367124,19,23.25704384,78.59618871,979.5146855,184.8325463,1.868862778,117.2487553,Unhealthy for Sensitive Groups
Truck,Hybrid,3.530256569,1,23.29466039,36.86740727,1042.015414,140.2691294,1.188246594,104.3722329,Unhealthy for Sensitive Groups
Bus,Diesel,4.477850342,18,2.396234137,15.37314975,1032.67217,481.1622259,0.564346638,53.59344622,Moderate
Truck,Petrol,2.111298963,2,-4.811292641,19.23051567,950.3437393,77.07898628,0.974548338,97.2888447,Moderate
Motorcycle,Hybrid,3.122977637,13,30.15917542,92.38837625,1001.292342,427.9592987,0.764988444,74.96616034,Moderate
Car,Petrol,1.441939302,6,16.48911897,80.9357535,977.4603046,459.4081376,0.417529578,39.38958283,Good
Bus,Electric,1.871096187,7,-1.173761903,31.1729077,1014.272899,148.7429521,0.506822875,47.81347877,Good
Car,Diesel,0.804905759,28,3.103553289,94.01902654,1000.263984,241.5691657,0.216075783,20.38450783,Good
Truck,Petrol,1.004178269,10,28.32122463,10.52533059,952.1166469,105.3628119,0.420632454,39.68230698,Good
Truck,Electric,5.881875881,28,22.66361923,32.25364432,1022.777253,215.1351084,0.592642589,56.60758013,Moderate
Truck,Petrol,2.060239215,21,37.2583282,65.29211691,977.5386769,255.7951518,1.540787286,111.0419216,Unhealthy for Sensitive Groups
Truck,Diesel,4.249215689,19,13.24737074,99.94190765,976.0236519,279.3057476,0.795374081,78.20289124,Moderate
Truck,Electric,5.163318434,5,-7.390668506,46.56417171,953.1926117,105.1067477,1.412835504,108.6212122,Unhealthy for Sensitive Groups
Motorcycle,Petrol,3.663434388,28,25.02114337,81.07148884,1032.833617,231.6287909,1.992698016,119.5915841,Unhealthy for Sensitive Groups
Bus,Hybrid,1.5963514,10,2.745537748,91.58658925,1007.883951,331.315126,1.205294321,104.6947574,Unhealthy for Sensitive Groups
Car,Diesel,4.586205474,16,6.192727673,0.962842383,998.4842717,275.0642064,1.266861764,105.8595469,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.921307333,28,-0.167587312,28.89407285,1017.581281,428.6387802,1.149196259,103.6334427,Unhealthy for Sensitive Groups
Truck,Electric,4.602503065,9,5.446769978,10.0359753,984.5370087,477.9819562,0.851462056,84.17747988,Moderate
Motorcycle,Electric,4.802682439,23,31.47402378,77.6060249,1006.947448,417.5842767,0.452920216,42.72832226,Good
Bus,Hybrid,5.872133912,16,18.83566525,56.70504269,974.9273408,71.32181205,1.957267002,118.9212676,Unhealthy for Sensitive Groups
Truck,Electric,3.782529056,20,-4.542312836,9.555994375,956.2955144,146.6027362,1.008138121,300,Very Unhealthy
Bus,Electric,2.576533786,1,19.33018367,42.07243751,1006.134335,89.423294,1.87817918,117.4250115,Unhealthy for Sensitive Groups
Car,Diesel,4.172015696,5,21.67816778,51.39693722,972.119172,245.224499,0.593670065,56.71702866,Moderate
Truck,Petrol,1.155891688,24,34.24118456,69.7751443,1025.004218,375.7101871,0.306234939,28.89008858,Good
Car,Electric,5.466466055,4,32.98227218,77.94842357,995.1843159,64.55996948,1.310063881,106.6768842,Unhealthy for Sensitive Groups
Truck,Electric,1.420781259,3,-6.856244188,8.787220195,975.039848,170.1721805,1.717542619,114.3859414,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.504782757,29,33.33490475,48.76455957,1010.834587,92.25465189,1.358205181,107.5876656,Unhealthy for Sensitive Groups
Car,Petrol,5.041875979,1,-7.4557633,16.11234359,961.6620788,234.5486008,1.511380595,110.4855788,Unhealthy for Sensitive Groups
Bus,Diesel,3.906024367,11,-2.293900789,75.32555551,1026.142388,466.399386,1.256009561,105.6542349,Unhealthy for Sensitive Groups
Truck,Diesel,2.846904705,2,-4.422499896,65.76688339,995.2177956,235.7752887,1.518102692,110.6127536,Unhealthy for Sensitive Groups
Bus,Electric,3.261865429,5,-0.915137969,72.30009541,1031.264563,335.6305434,0.754509002,73.84987195,Moderate
Bus,Diesel,5.243646445,23,30.16309971,7.49942573,963.809637,224.1613249,0.839984331,82.95485265,Moderate
Motorcycle,Diesel,2.568022808,13,24.30596723,51.0324613,988.2542277,379.1553174,1.582488058,111.8308552,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,5.322178361,7,24.34812187,84.05806536,968.0029686,384.3622675,1.622791633,112.5933552,Unhealthy for Sensitive Groups
Truck,Diesel,1.258299041,20,36.10638093,71.33413985,956.1195569,112.1216577,0.256898529,24.23571028,Good
Motorcycle,Electric,4.839351873,20,9.592551622,86.1747979,1045.534764,343.9422743,0.132188996,12.47066,Good
Truck,Electric,5.207247692,25,-9.835627844,20.61045348,1022.664855,223.858863,1.366400485,107.7427119,Unhealthy for Sensitive Groups
Truck,Petrol,1.745451795,13,21.9884226,28.69006674,982.5605277,436.8861353,0.260424551,24.56835387,Good
Motorcycle,Hybrid,3.037801968,28,33.40371932,44.12790907,974.615037,121.0174823,0.425666866,40.15725151,Good
Car,Diesel,1.660598828,2,38.81300903,52.3257141,970.4321917,453.8448162,0.474701382,44.78314925,Good
