Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,NOx_AQI,SO2_AQI,PM2.5_AQI,AQI_Category,AQI_Category_pm,AQI_Category_SO2
Bus,Hybrid,1.799741176,0,13.02472726,70.68772623,1021.324344,386.6746612,1.466836898,0.173218191,0.07284454,0.042971529,High,1833.546123,53.71441125,288.696985,Hazardous,Very Unhealthy,Moderate
Truck,Electric,2.409241655,27,16.12962066,14.04489282,1039.83211,413.303942,1.588262707,0.037681424,0.013336441,0.055953262,High,1985.328384,69.9415775,62.80237333,Hazardous,Moderate,Moderate
Car,Petrol,5.869502219,2,18.55313143,17.0506205,974.3569253,66.95303485,1.641160343,0.103988626,0.056572549,0.043101609,Low,2051.450429,53.87701125,173.3143767,Hazardous,Unhealthy,Moderate
Bus,Electric,2.937789768,14,13.11098852,87.65751441,999.7655158,188.6644955,0.931658682,0.106638174,0.047855189,0.062775764,Medium,1164.573353,78.469705,177.73029,Hazardous,Unhealthy,Moderate
Motorcycle,Electric,3.11250644,19,33.4763447,33.201495,1007.821396,490.009258,0.421806358,0.129810796,0.055732453,0.019401588,High,527.2579475,24.251985,216.3513267,Hazardous,Very Unhealthy,Good
Car,Diesel,3.798033948,9,-8.116012745,66.55842455,989.0488938,129.9772485,1.612463234,0.124990562,0.05932137,0.034752289,Low,2015.579043,43.44036125,208.3176033,Hazardous,Very Unhealthy,Good
Truck,Petrol,5.913371996,20,20.69043029,85.87484918,1042.153813,132.2691054,1.324468603,0.143460043,0.074426734,0.07494782,Low,1655.585754,93.684775,239.1000717,Hazardous,Very Unhealthy,Moderate
Truck,Hybrid,2.056326637,4,33.30658398,97.3200729,996.1516195,316.0960234,0.590017802,0.171235316,0.021201559,0.078225837,High,737.5222525,97.78229625,285.3921933,Hazardous,Very Unhealthy,Moderate
Car,Electric,4.342666975,14,-7.947987954,21.02856909,1048.278024,202.1728163,0.845912017,0.016854209,0.099404003,0.070846046,Medium,1057.390021,88.5575575,28.09034833,Hazardous,Good,Moderate
Car,Diesel,4.523120406,22,14.81534997,12.29281126,979.5205148,345.7045048,0.665477926,0.150237352,0.034990191,0.040687845,High,831.8474075,50.85980625,250.3955867,Hazardous,Very Unhealthy,Moderate
Motorcycle,Hybrid,3.958086967,13,19.45135964,74.07369458,957.32473,168.1903003,1.838103078,0.019771312,0.098182135,0.050159923,Medium,2297.628848,62.69990375,32.95218667,Hazardous,Good,Moderate
Motorcycle,Petrol,1.260607366,14,-0.454712521,18.82018254,1007.496727,241.7003407,1.627032658,0.160818645,0.071707079,0.026393047,Medium,2033.790823,32.99130875,268.031075,Hazardous,Very Unhealthy,Good
Bus,Hybrid,4.319735834,9,2.625005442,58.01902027,1032.334006,499.2946272,1.776808169,0.160720322,0.071523261,0.096952631,High,2221.010211,121.1907888,267.8672033,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.133292497,23,29.27966688,53.26451673,988.8391433,218.0483363,0.198040217,0.046279655,0.092971595,0.08831061,Medium,247.5502713,110.3882625,77.13275833,Very Unhealthy,Moderate,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,3.899941778,8,18.36988909,55.99233002,968.5098863,88.77462368,1.355941993,0.04975731,0.089730669,0.09475384,Low,1694.927491,118.4423,82.92885,Hazardous,Moderate,Unhealthy for Sensitive Groups
Car,Diesel,4.645822122,11,5.788934862,64.97928403,1023.824,384.0962717,0.608445415,0.024837045,0.030442938,0.061255852,High,760.5567688,76.569815,41.395075,Hazardous,Good,Moderate
Truck,Petrol,1.897043431,6,28.23776111,85.0892076,977.0885102,314.8593286,1.521576372,0.055648623,0.072710674,0.051914254,High,1901.970465,64.8928175,92.747705,Hazardous,Moderate,Moderate
Bus,Petrol,5.176434439,4,27.33577871,27.18180824,1026.973769,250.0606498,1.793067619,0.104864799,0.055442483,0.08819745,Medium,2241.334524,110.2468125,174.774665,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,0.957839789,24,7.270089265,55.52433381,976.2321503,458.9244217,1.555254403,0.083873726,0.054318815,0.046747065,High,1944.068004,58.43383125,139.7895433,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Hybrid,5.187826891,23,14.43238152,33.66850259,1005.728824,115.9822961,1.830628992,0.05252298,0.011334133,0.034136101,Low,2288.28624,42.67012625,87.5383,Hazardous,Moderate,Good
Truck,Electric,3.193711063,9,23.22594668,31.87340435,1038.767714,270.3797833,0.857578636,0.128004311,0.057350374,0.055220082,Medium,1071.973295,69.0251025,213.3405183,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,1.931457288,24,7.162460894,2.041955003,970.4617072,136.3035755,1.285906541,0.109329159,0.018594048,0.025265853,Low,1607.383176,31.58231625,182.215265,Hazardous,Unhealthy,Good
Car,Diesel,1.495646354,25,21.45047055,59.9402443,1032.069447,87.57257314,1.002225509,0.033833508,0.03419856,0.079220497,Low,1252.781886,99.02562125,56.38918,Hazardous,Moderate,Moderate
Motorcycle,Electric,5.757197271,7,2.553686537,97.25055598,976.5429672,249.0591748,1.677149712,0.070942009,0.010959733,0.049730157,Medium,2096.43714,62.16269625,118.2366817,Hazardous,Unhealthy for Sensitive Groups,Moderate
Truck,Diesel,1.177861055,21,4.601041374,76.12563289,1016.066488,476.3061429,1.16982665,0.18877759,0.04608304,0.068942056,High,1462.283313,86.17757,314.6293167,Hazardous,Hazardous,Moderate
Bus,Hybrid,1.835285784,19,5.533632169,24.27936296,974.3712797,374.9301372,1.44874912,0.137970135,0.093278162,0.062564505,High,1810.9364,78.20563125,229.950225,Hazardous,Very Unhealthy,Moderate
Motorcycle,Hybrid,2.608676207,24,36.80273852,71.61248208,961.4569311,155.5297747,1.298752615,0.190674315,0.082179345,0.06264702,Medium,1623.440769,78.308775,317.790525,Hazardous,Hazardous,Moderate
Bus,Petrol,4.025221215,15,31.68360711,29.73054617,1016.402328,258.1803346,1.738055657,0.096598298,0.015176047,0.093793323,Medium,2172.569571,117.2416538,160.9971633,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Petrol,3.632965643,11,18.25829878,75.36493515,1009.48882,408.8532887,1.103768895,0.013864889,0.074151295,0.015024958,High,1379.711119,18.7811975,23.10814833,Hazardous,Good,Good
Car,Electric,1.453346161,8,18.19361047,85.49323644,990.148355,137.9361094,0.306766462,0.160524078,0.0754888,0.065231609,Low,383.4580775,81.53951125,267.54013,Hazardous,Very Unhealthy,Moderate
Car,Hybrid,2.306585515,9,-7.192673897,33.43294538,953.6682395,141.6634505,1.902891358,0.027958489,0.080061461,0.033622255,Low,2378.614198,42.02781875,46.59748167,Hazardous,Good,Good
Truck,Hybrid,2.04150921,15,22.47540316,0.218679613,997.5279268,131.46368,1.156278252,0.189080541,0.069162959,0.021224739,Low,1445.347815,26.53092375,315.134235,Hazardous,Hazardous,Good
Bus,Diesel,1.910422843,9,6.405992866,30.50174712,964.8706505,323.3493849,1.587298892,0.068232643,0.015985738,0.014922863,High,1984.123615,18.65357875,113.7210717,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Electric,2.93795055,8,20.61496811,20.58563783,985.9471641,63.02792164,1.390163518,0.135179302,0.068738582,0.084706633,Low,1737.704398,105.8832913,225.2988367,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Petrol,4.460963553,29,32.01168739,61.86145811,1008.619798,314.4295946,0.920132389,0.170794114,0.029353681,0.045892346,High,1150.165486,57.3654325,284.6568567,Hazardous,Very Unhealthy,Moderate
Bus,Electric,1.930755248,25,-7.725084707,29.00728835,1043.935237,421.4163884,1.907458845,0.097021722,0.063402846,0.072900556,High,2384.323556,91.125695,161.70287,Hazardous,Unhealthy,Moderate
Motorcycle,Diesel,2.706730174,2,20.35317517,3.604629813,1001.131196,402.1934711,1.49242154,0.091716321,0.071070085,0.093897123,High,1865.526925,117.3714038,152.860535,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.83277062,26,18.21003073,53.1334579,969.4783027,350.0740827,0.539880334,0.045363842,0.01955549,0.086925811,High,674.8504175,108.6572638,75.60640333,Hazardous,Moderate,Unhealthy for Sensitive Groups
Bus,Diesel,5.877573953,27,0.338327761,87.4685675,1044.622631,148.7715591,1.992044976,0.148339723,0.052008336,0.031796526,Low,2490.05622,39.7456575,247.2328717,Hazardous,Very Unhealthy,Good
Bus,Petrol,5.764265056,18,22.32164745,45.13390144,952.5909957,417.3877483,1.999739486,0.074474071,0.030981234,0.067179041,High,2499.674358,83.97380125,124.1234517,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Petrol,4.96071543,10,17.7417617,37.62974708,1014.282013,480.8594152,0.650079002,0.129246766,0.082670195,0.036825791,High,812.5987525,46.03223875,215.4112767,Hazardous,Very Unhealthy,Good
Car,Hybrid,2.056626388,5,28.3660062,17.85162964,976.2392115,132.7020481,1.971855029,0.056858899,0.093814641,0.014412273,Low,2464.818786,18.01534125,94.76483167,Hazardous,Moderate,Good
Bus,Petrol,1.153794033,5,-4.469071593,38.73822594,1025.751015,459.6477152,1.273021415,0.150421205,0.05645101,0.091716845,High,1591.276769,114.6460563,250.7020083,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,2.447901516,14,12.18036769,33.09189655,983.1223178,433.8449992,0.451927717,0.142328864,0.059940326,0.073435197,High,564.9096463,91.79399625,237.2147733,Hazardous,Very Unhealthy,Moderate
Motorcycle,Petrol,2.187331657,28,39.89664669,99.49229716,992.874644,490.6760545,1.958673254,0.011647359,0.017123007,0.085155701,High,2448.341568,106.4446263,19.412265,Hazardous,Good,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.430814161,14,24.46404241,3.046950508,1027.041671,193.6740791,0.293614148,0.02935219,0.045032607,0.034568719,Medium,367.017685,43.21089875,48.92031667,Hazardous,Good,Good
Bus,Electric,4.844185132,12,24.21491113,23.88483774,1039.781858,470.3321951,1.311074651,0.025575559,0.023030384,0.035109857,High,1638.843314,43.88732125,42.62593167,Hazardous,Good,Good
Bus,Diesel,5.263279282,21,5.893555018,6.862899266,968.2553441,130.7830854,1.690512106,0.016615299,0.073405159,0.02840044,Low,2113.140133,35.50055,27.692165,Hazardous,Good,Good
Truck,Diesel,5.193293244,4,-5.305594789,85.74183115,979.6292413,128.8296102,1.675627726,0.02133685,0.096317756,0.035638001,Low,2094.534658,44.54750125,35.56141667,Hazardous,Good,Good
Car,Diesel,2.670312918,13,37.47471876,41.73094014,950.4324777,98.14486751,0.111785755,0.071755147,0.082623466,0.019539162,Low,139.7321938,24.4239525,119.5919117,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,Good
Car,Diesel,4.373618586,20,-4.726429852,79.62697546,1035.65716,242.4974429,0.907839313,0.155526919,0.044926755,0.075924207,Medium,1134.799141,94.90525875,259.2115317,Hazardous,Very Unhealthy,Moderate
Car,Petrol,2.426737827,1,39.63531553,69.21540946,1044.712825,55.48206951,0.268640614,0.111234767,0.069725184,0.097383853,Low,335.8007675,121.7298163,185.3912783,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Bus,Electric,1.116708825,29,-3.710951379,92.8031581,977.9445678,221.604781,0.593267839,0.030184655,0.099770802,0.091730727,Medium,741.5847988,114.6634088,50.30775833,Hazardous,Moderate,Unhealthy for Sensitive Groups
Car,Petrol,4.448139381,22,-1.454632574,2.376424175,988.4555071,331.6667651,1.88225051,0.019881283,0.013669156,0.023210481,High,2352.813138,29.01310125,33.13547167,Hazardous,Good,Good
Truck,Diesel,0.851103273,11,5.418347753,20.7344834,992.8956505,85.21764728,1.780414622,0.029770575,0.035026151,0.028990144,Low,2225.518278,36.23768,49.617625,Hazardous,Good,Good
Car,Electric,2.927749455,19,15.61875967,70.20327924,990.9751866,418.3137158,1.352491242,0.080960745,0.017123188,0.042440727,High,1690.614053,53.05090875,134.934575,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Electric,2.5127722,13,29.52008261,58.5223786,989.2875348,181.724068,1.806976118,0.067792133,0.067423995,0.027963662,Medium,2258.720148,34.9545775,112.9868883,Hazardous,Unhealthy for Sensitive Groups,Good
Bus,Diesel,4.4055632,18,38.5504151,69.46602499,997.5874622,70.90499356,0.700856271,0.144867495,0.085786142,0.071789506,Low,876.0703388,89.7368825,241.445825,Hazardous,Very Unhealthy,Moderate
Motorcycle,Electric,4.784476458,23,7.941244048,57.54797245,965.378359,218.575328,1.673471391,0.128843364,0.042724878,0.077245455,Medium,2091.839239,96.55681875,214.73894,Hazardous,Very Unhealthy,Moderate
Motorcycle,Diesel,2.381292107,19,-8.979345339,58.10212135,955.7680002,112.2965202,1.401406726,0.176576306,0.045461346,0.078073615,Low,1751.758408,97.59201875,294.2938433,Hazardous,Very Unhealthy,Moderate
Bus,Petrol,5.020460475,14,20.83397615,93.2574027,1022.352651,407.8761526,1.494580129,0.190182091,0.036465144,0.062518137,High,1868.225161,78.14767125,316.9701517,Hazardous,Hazardous,Moderate
Motorcycle,Petrol,2.328367155,26,25.53949306,92.12922325,1034.656601,200.3032852,0.26292065,0.010274215,0.060707891,0.032835902,Medium,328.6508125,41.0448775,17.12369167,Hazardous,Good,Good
Car,Electric,3.120897072,19,9.872210777,3.799667436,1031.019278,102.656873,0.763041493,0.053346684,0.021383005,0.020875952,Low,953.8018663,26.09494,88.91114,Hazardous,Moderate,Good
Bus,Hybrid,4.58049634,23,-0.826197551,41.36685307,1012.662649,254.1469384,0.192555795,0.024817307,0.026941121,0.053921659,Medium,240.6947438,67.40207375,41.36217833,Very Unhealthy,Good,Moderate
Car,Diesel,4.403185192,16,5.300779737,51.05706218,1046.881124,253.3894945,0.385952876,0.068254855,0.017308477,0.090011718,Medium,482.441095,112.5146475,113.7580917,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Bus,Petrol,5.934316056,24,22.78998547,35.79044772,950.1543112,174.0242762,0.615843481,0.123488318,0.022904078,0.034701131,Medium,769.8043513,43.37641375,205.8138633,Hazardous,Very Unhealthy,Good
Bus,Electric,1.970837326,13,14.70914349,4.955841971,981.9542312,197.1483938,1.212799373,0.060609596,0.085932648,0.039370603,Medium,1515.999216,49.21325375,101.0159933,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Petrol,4.24405315,22,27.17120143,47.22983349,981.0016111,395.9774912,1.543774609,0.046079125,0.026211995,0.074581555,High,1929.718261,93.22694375,76.79854167,Hazardous,Moderate,Moderate
Truck,Electric,3.970345923,27,0.908512226,97.56963803,984.9672947,337.4260365,0.306106055,0.083486713,0.053491156,0.040829135,High,382.6325688,51.03641875,139.1445217,Hazardous,Unhealthy for Sensitive Groups,Moderate
Truck,Diesel,5.558511963,17,32.09928092,7.221128057,1029.99896,146.5958765,0.203917102,0.013345992,0.072930367,0.088491199,Low,254.8963775,110.6139988,22.24332,Very Unhealthy,Good,Unhealthy for Sensitive Groups
Bus,Petrol,1.613083137,26,-2.20575409,81.66784266,985.1496575,476.6829572,1.778912772,0.194917818,0.026978421,0.087903104,High,2223.640965,109.87888,324.86303,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Car,Hybrid,4.709350451,27,6.495771446,19.5652569,1002.708358,187.1258864,0.347745641,0.193741771,0.050424876,0.090985105,Medium,434.6820513,113.7313813,322.9029517,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Motorcycle,Petrol,3.754996805,21,19.56038149,57.67949435,1011.393985,290.0477183,0.951782049,0.035520369,0.029280113,0.079311645,Medium,1189.727561,99.13955625,59.200615,Hazardous,Moderate,Moderate
Car,Electric,2.228262523,23,26.84315958,38.70307039,1034.538324,307.0042683,0.314214285,0.045973162,0.092330704,0.015315672,High,392.7678563,19.14459,76.62193667,Hazardous,Moderate,Good
Truck,Diesel,3.267061554,26,3.30907356,34.90082556,1011.586158,146.149802,1.116588181,0.117430932,0.013309132,0.057758194,Low,1395.735226,72.1977425,195.71822,Hazardous,Unhealthy,Moderate
Truck,Hybrid,2.535638305,4,37.40598677,87.04136037,988.1306493,181.0514215,0.30190184,0.06866709,0.062823573,0.05286117,Medium,377.3773,66.0764625,114.44515,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Diesel,3.812429694,21,25.30556416,97.3474752,1019.474216,266.3121869,1.548348096,0.012314194,0.089311804,0.051576666,Medium,1935.43512,64.4708325,20.52365667,Hazardous,Good,Moderate
Bus,Petrol,5.422803176,11,0.883751588,38.66671194,1001.553558,165.3447054,0.262600655,0.020277573,0.080747696,0.068953225,Medium,328.2508188,86.19153125,33.795955,Hazardous,Good,Moderate
Car,Petrol,3.760385919,9,26.28827678,64.04433727,1002.840223,187.5327922,0.917385396,0.137912511,0.031002509,0.077675694,Medium,1146.731745,97.0946175,229.854185,Hazardous,Very Unhealthy,Moderate
Bus,Petrol,4.084956575,7,24.81668474,55.64137495,983.5152537,325.9174273,0.899092108,0.0499474,0.058365079,0.058723604,High,1123.865135,73.404505,83.24566667,Hazardous,Moderate,Moderate
Car,Electric,3.497488805,28,27.63420359,7.692160186,950.1607518,380.1895145,1.84946326,0.112273587,0.015586137,0.077858564,High,2311.829075,97.323205,187.122645,Hazardous,Unhealthy,Moderate
Motorcycle,Petrol,1.066060634,5,35.79403624,4.116089166,985.5846948,410.4412552,0.916633808,0.06254151,0.035109942,0.031864335,High,1145.79226,39.83041875,104.23585,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Electric,2.010864496,27,25.58585927,77.34049286,980.2717929,104.7739122,0.234787457,0.109736422,0.044637884,0.067650758,Low,293.4843213,84.5634475,182.8940367,Very Unhealthy,Unhealthy,Moderate
Car,Electric,3.358408993,24,7.595514644,39.45342546,960.0339034,381.6488696,1.132487316,0.199796493,0.01674377,0.06505026,High,1415.609145,81.312825,332.994155,Hazardous,Hazardous,Moderate
Motorcycle,Hybrid,2.413223475,14,29.52587389,30.7574144,969.8636198,471.3645601,1.477414466,0.141230408,0.025055685,0.040118169,High,1846.768083,50.14771125,235.3840133,Hazardous,Very Unhealthy,Moderate
Bus,Diesel,1.745170708,11,24.79308789,98.55827663,1048.089008,311.3301535,0.740966441,0.075862687,0.085900679,0.055353261,High,926.2080513,69.19157625,126.4378117,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Hybrid,3.421490778,24,18.71295929,8.522999824,977.9816953,322.106103,1.256295356,0.193404686,0.052082747,0.099066791,High,1570.369195,123.8334888,322.3411433,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Car,Hybrid,2.478610926,24,7.691644667,26.90625518,1001.815803,479.8955919,0.331149635,0.016572325,0.094806281,0.072975762,High,413.9370438,91.2197025,27.62054167,Hazardous,Good,Moderate
Motorcycle,Hybrid,2.142159745,5,36.05245882,85.68016726,1004.933262,441.2445189,0.908112468,0.042459592,0.024078417,0.050016571,High,1135.140585,62.52071375,70.76598667,Hazardous,Moderate,Moderate
Motorcycle,Hybrid,3.212724171,11,15.63773714,41.4998758,1006.003006,300.9511367,0.415241784,0.104717483,0.070335813,0.073714649,High,519.05223,92.14331125,174.5291383,Hazardous,Unhealthy,Moderate
Bus,Diesel,1.493078142,14,21.40516885,58.42470987,954.7328135,394.6322924,0.619939432,0.065502575,0.078765212,0.044467164,High,774.92429,55.583955,109.1709583,Hazardous,Unhealthy for Sensitive Groups,Moderate
Motorcycle,Electric,5.624277812,11,10.7681544,4.83821743,1027.146218,131.404553,1.317920801,0.146787092,0.079833918,0.038565696,Low,1647.401001,48.20712,244.6451533,Hazardous,Very Unhealthy,Good
Truck,Diesel,5.312050909,8,29.04076544,92.02919039,1023.034502,235.9012375,1.531853184,0.016512215,0.078464703,0.055204298,Medium,1914.81648,69.0053725,27.52035833,Hazardous,Good,Moderate
Car,Petrol,4.479627046,18,7.051975319,13.69187243,1047.719214,371.9341668,0.691866111,0.062057947,0.025090545,0.050395877,High,864.8326388,62.99484625,103.4299117,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Diesel,1.352311903,20,30.53171958,21.33660962,968.4691263,179.862215,1.980645054,0.172559879,0.050198896,0.09553789,Medium,2475.806318,119.4223625,287.5997983,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Diesel,4.834561723,1,-4.602928566,15.67962156,1005.379131,254.2539348,0.641103891,0.086385383,0.090231391,0.098094929,Medium,801.3798638,122.6186613,143.9756383,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
